image_path,image_name,annotation_name,set,base_name,Label
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000116_temp.jpg,13000116_temp.jpg,No Annotation,train,13000116_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000117_test.jpg,13000117_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000117.txt,train,13000117_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000118_temp.jpg,13000118_temp.jpg,No Annotation,train,13000118_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000119_temp.jpg,13000119_temp.jpg,No Annotation,train,13000119_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000119_test.jpg,13000119_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000119.txt,train,13000119_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000120_temp.jpg,13000120_temp.jpg,No Annotation,train,13000120_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000120_test.jpg,13000120_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000120.txt,train,13000120_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000121_test.jpg,13000121_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000121.txt,train,13000121_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000122_test.jpg,13000122_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000122.txt,train,13000122_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000123_test.jpg,13000123_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000123.txt,train,13000123_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000124_temp.jpg,13000124_temp.jpg,No Annotation,train,13000124_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000124_test.jpg,13000124_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000124.txt,train,13000124_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000125_temp.jpg,13000125_temp.jpg,No Annotation,train,13000125_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000126_temp.jpg,13000126_temp.jpg,No Annotation,train,13000126_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000126_test.jpg,13000126_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000126.txt,train,13000126_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000127_temp.jpg,13000127_temp.jpg,No Annotation,train,13000127_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000128_temp.jpg,13000128_temp.jpg,No Annotation,train,13000128_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000128_test.jpg,13000128_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000128.txt,train,13000128_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000129_test.jpg,13000129_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000129.txt,train,13000129_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000130_temp.jpg,13000130_temp.jpg,No Annotation,train,13000130_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000130_test.jpg,13000130_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000130.txt,train,13000130_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000131_temp.jpg,13000131_temp.jpg,No Annotation,train,13000131_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000131_test.jpg,13000131_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000131.txt,train,13000131_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000132_temp.jpg,13000132_temp.jpg,No Annotation,train,13000132_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000134_temp.jpg,13000134_temp.jpg,No Annotation,train,13000134_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000135_temp.jpg,13000135_temp.jpg,No Annotation,train,13000135_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000136_temp.jpg,13000136_temp.jpg,No Annotation,train,13000136_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000136_test.jpg,13000136_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000136.txt,train,13000136_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000137_test.jpg,13000137_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000137.txt,train,13000137_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000138_temp.jpg,13000138_temp.jpg,No Annotation,train,13000138_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000138_test.jpg,13000138_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000138.txt,train,13000138_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000139_temp.jpg,13000139_temp.jpg,No Annotation,train,13000139_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000139_test.jpg,13000139_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000139.txt,train,13000139_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000140_temp.jpg,13000140_temp.jpg,No Annotation,train,13000140_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000141_temp.jpg,13000141_temp.jpg,No Annotation,train,13000141_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000141_test.jpg,13000141_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000141.txt,train,13000141_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000142_temp.jpg,13000142_temp.jpg,No Annotation,train,13000142_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000142_test.jpg,13000142_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000142.txt,train,13000142_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000143_temp.jpg,13000143_temp.jpg,No Annotation,train,13000143_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000143_test.jpg,13000143_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000143.txt,train,13000143_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000145_temp.jpg,13000145_temp.jpg,No Annotation,train,13000145_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000145_test.jpg,13000145_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000145.txt,train,13000145_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000146_temp.jpg,13000146_temp.jpg,No Annotation,train,13000146_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000146_test.jpg,13000146_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000146.txt,train,13000146_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000147_test.jpg,13000147_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000147.txt,train,13000147_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000149_temp.jpg,13000149_temp.jpg,No Annotation,train,13000149_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000149_test.jpg,13000149_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000149.txt,train,13000149_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000150_temp.jpg,13000150_temp.jpg,No Annotation,train,13000150_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000150_test.jpg,13000150_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000150.txt,train,13000150_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000151_temp.jpg,13000151_temp.jpg,No Annotation,train,13000151_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000152_temp.jpg,13000152_temp.jpg,No Annotation,train,13000152_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000153_test.jpg,13000153_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000153.txt,train,13000153_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000154_temp.jpg,13000154_temp.jpg,No Annotation,train,13000154_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000154_test.jpg,13000154_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000154.txt,train,13000154_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000155_temp.jpg,13000155_temp.jpg,No Annotation,train,13000155_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000156_temp.jpg,13000156_temp.jpg,No Annotation,train,13000156_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000157_test.jpg,13000157_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000157.txt,train,13000157_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000158_test.jpg,13000158_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000158.txt,train,13000158_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000159_temp.jpg,13000159_temp.jpg,No Annotation,train,13000159_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000159_test.jpg,13000159_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000159.txt,train,13000159_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000160_temp.jpg,13000160_temp.jpg,No Annotation,train,13000160_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000160_test.jpg,13000160_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000160.txt,train,13000160_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000161_temp.jpg,13000161_temp.jpg,No Annotation,train,13000161_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000161_test.jpg,13000161_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000161.txt,train,13000161_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000162_test.jpg,13000162_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000162.txt,train,13000162_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000163_test.jpg,13000163_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000163.txt,train,13000163_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000164_temp.jpg,13000164_temp.jpg,No Annotation,train,13000164_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000164_test.jpg,13000164_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000164.txt,train,13000164_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000165_temp.jpg,13000165_temp.jpg,No Annotation,train,13000165_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000165_test.jpg,13000165_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000165.txt,train,13000165_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000166_test.jpg,13000166_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000166.txt,train,13000166_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000167_test.jpg,13000167_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000167.txt,train,13000167_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000168_test.jpg,13000168_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000168.txt,train,13000168_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000169_test.jpg,13000169_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000169.txt,train,13000169_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000170_test.jpg,13000170_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000170.txt,train,13000170_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000171_temp.jpg,13000171_temp.jpg,No Annotation,train,13000171_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000171_test.jpg,13000171_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000171.txt,train,13000171_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000172_temp.jpg,13000172_temp.jpg,No Annotation,train,13000172_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000173_temp.jpg,13000173_temp.jpg,No Annotation,train,13000173_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000173_test.jpg,13000173_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000173.txt,train,13000173_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000174_temp.jpg,13000174_temp.jpg,No Annotation,train,13000174_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000174_test.jpg,13000174_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000174.txt,train,13000174_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000175_temp.jpg,13000175_temp.jpg,No Annotation,train,13000175_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000176_temp.jpg,13000176_temp.jpg,No Annotation,train,13000176_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000176_test.jpg,13000176_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000176.txt,train,13000176_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000177_test.jpg,13000177_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000177.txt,train,13000177_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000178_temp.jpg,13000178_temp.jpg,No Annotation,train,13000178_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000178_test.jpg,13000178_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000178.txt,train,13000178_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000179_temp.jpg,13000179_temp.jpg,No Annotation,train,13000179_temp,0
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000179_test.jpg,13000179_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000179.txt,train,13000179_test,1
D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\primary_data\train\13000180_test.jpg,13000180_test.jpg,D:\Jobs_after_GRAD\courses\Grad_project_DEPI\DeepPCB_dataset\PCBData\Prepared_data\Annotations\13000180.txt,train,13000180_test,1
